FISCAL_QTR_YEAR_NAME,FISCAL_WEEK_YEAR_NAME,Product Code,Product,Sessions,PDP Add to Cart Units,Units Sold,Quarter_Start_Date,Week_Start_Date
FY23Q4,FY24W11,MJWY3ZM/A,Connectivity Accessories,1387.9262101342536,123.28171047384616,92.68920960818663,2023-07-01,2023-12-09
FY23Q4,FY24W02,MJYT2ZM/A,Connectivity Accessories,74.75653452532406,12.174598398208374,4.103596740723012,2023-07-01,2023-10-07
FY23Q4,FY24W03,MJYT2ZM/A,Connectivity Accessories,75.25416891398562,12.24154915379876,4.4765638096876845,2023-07-01,2023-10-14
FY23Q4,FY24W04,MJYT2ZM/A,Connectivity Accessories,75.58150359137196,12.267221804407924,4.602610244403472,2023-07-01,2023-10-21
FY23Q4,FY24W05,MJYT2ZM/A,Connectivity Accessories,75.79681827512562,12.27706612929251,4.645208385168726,2023-07-01,2023-10-28
FY23Q4,FY24W06,MJYT2ZM/A,Connectivity Accessories,75.9384482833182,12.280840992040757,4.659604679683108,2023-07-01,2023-11-04
FY23Q4,FY24W07,MJYT2ZM/A,Connectivity Accessories,76.03160987764576,12.282288484777451,4.664469992863957,2023-07-01,2023-11-11
FY23Q4,FY24W08,MJYT2ZM/A,Connectivity Accessories,76.09288984767764,12.28284353415607,4.666114254331663,2023-07-01,2023-11-18
FY23Q4,FY24W09,MJYT2ZM/A,Connectivity Accessories,76.1331986761623,12.283056371018663,4.666669942254246,2023-07-01,2023-11-25
FY23Q4,FY24W10,MJYT2ZM/A,Connectivity Accessories,76.1597130764298,12.283137984532386,4.666857740285988,2023-07-01,2023-12-02
FY23Q4,FY24W11,MJYT2ZM/A,Connectivity Accessories,76.17715375749084,12.283169279701564,4.666921207745498,2023-07-01,2023-12-09
FY23Q4,FY24W02,MK0C2ZM/A,iPad Accessories,1.5853097126309281,0.0,0.0,2023-07-01,2023-10-07
FY23Q4,FY24W03,MK0C2ZM/A,iPad Accessories,1.62375383379133,0.0,0.0,2023-07-01,2023-10-14
FY23Q4,FY24W04,MK0C2ZM/A,iPad Accessories,1.6262789079869253,0.0,0.0,2023-07-01,2023-10-21
FY23Q4,FY24W05,MK0C2ZM/A,iPad Accessories,1.6264447590845914,0.0,0.0,2023-07-01,2023-10-28
FY23Q4,FY24W06,MK0C2ZM/A,iPad Accessories,1.6264556524621583,0.0,0.0,2023-07-01,2023-11-04
FY23Q4,FY24W07,MK0C2ZM/A,iPad Accessories,1.6264563679574218,0.0,0.0,2023-07-01,2023-11-11
FY23Q4,FY24W08,MK0C2ZM/A,iPad Accessories,1.6264564149523477,0.0,0.0,2023-07-01,2023-11-18
FY23Q4,FY24W09,MK0C2ZM/A,iPad Accessories,1.626456418039053,0.0,0.0,2023-07-01,2023-11-25
FY23Q4,FY24W10,MK0C2ZM/A,iPad Accessories,1.626456418241793,0.0,0.0,2023-07-01,2023-12-02
FY23Q4,FY24W11,MK0C2ZM/A,iPad Accessories,1.6264564182551093,0.0,0.0,2023-07-01,2023-12-09
FY23Q4,FY24W02,MK0Q3B/A,Mac Accessories & Display,153.77983124439285,20.981827649972807,2.56423995813463,2023-07-01,2023-10-07
FY23Q4,FY24W03,MK0Q3B/A,Mac Accessories & Display,154.43722431994055,19.924113937404854,2.55462421433229,2023-07-01,2023-10-14
FY23Q4,FY24W04,MK0Q3B/A,Mac Accessories & Display,154.08303916826208,19.553439844606874,2.554412027532242,2023-07-01,2023-10-21
FY23Q4,FY24W05,MK0Q3B/A,Mac Accessories & Display,154.2738643021669,19.423537696758167,2.554407345290385,2023-07-01,2023-10-28
FY23Q4,FY24W06,MK0Q3B/A,Mac Accessories & Display,154.17105301389796,19.378013695098563,2.5544072419692134,2023-07-01,2023-11-04
FY23Q4,FY24W07,MK0Q3B/A,Mac Accessories & Display,154.22644488382215,19.362059880928243,2.554407239689266,2023-07-01,2023-11-11
FY23Q4,FY24W08,MK0Q3B/A,Mac Accessories & Display,154.19660128099062,19.356468892058587,2.554407239638955,2023-07-01,2023-11-18
FY23Q4,FY24W09,MK0Q3B/A,Mac Accessories & Display,154.21268018627376,19.354509538877778,2.554407239637845,2023-07-01,2023-11-25
FY23Q4,FY24W10,MK0Q3B/A,Mac Accessories & Display,154.20401731816887,19.35382288666354,2.5544072396378206,2023-07-01,2023-12-02
FY23Q4,FY24W11,MK0Q3B/A,Mac Accessories & Display,154.20868463117813,19.353582250484244,2.55440723963782,2023-07-01,2023-12-09
FY23Q4,FY24W02,MK0U3B/A,Mac Accessories & Display,133.40136212692175,2.7504838197787684,0.24243471141643813,2023-07-01,2023-10-07
FY23Q4,FY24W03,MK0U3B/A,Mac Accessories & Display,142.76164113978422,4.0276219276907455,0.2521885519875969,2023-07-01,2023-10-14
FY23Q4,FY24W04,MK0U3B/A,Mac Accessories & Display,146.3522121391781,4.620638230841432,0.25258097684017566,2023-07-01,2023-10-21
FY23Q4,FY24W05,MK0U3B/A,Mac Accessories & Display,147.72954288797015,4.895994774995812,0.25259676521233515,2023-07-01,2023-10-28
FY23Q4,FY24W06,MK0U3B/A,Mac Accessories & Display,148.25788225011848,5.023851675397718,0.2525974004236216,2023-07-01,2023-11-04
FY23Q4,FY24W07,MK0U3B/A,Mac Accessories & Display,148.46055142151405,5.083219746821571,0.25259742597998514,2023-07-01,2023-11-11
FY23Q4,FY24W08,MK0U3B/A,Mac Accessories & Display,148.53829462214773,5.110786251980922,0.2525974270081906,2023-07-01,2023-11-18
FY23Q4,FY24W09,MK0U3B/A,Mac Accessories & Display,148.56811664788134,5.123586267013838,0.25259742704955823,2023-07-01,2023-11-25
FY23Q4,FY24W10,MK0U3B/A,Mac Accessories & Display,148.57955627490475,5.129529725711115,0.25259742705122257,2023-07-01,2023-12-02
FY23Q4,FY24W11,MK0U3B/A,Mac Accessories & Display,148.58394447668567,5.132289464757936,0.2525974270512895,2023-07-01,2023-12-09
FY23Q4,FY24W02,MK0W2ZM/A,Connectivity Accessories,38.59246279507491,3.021740183811998,0.7794633563299724,2023-07-01,2023-10-07
FY23Q4,FY24W03,MK0W2ZM/A,Connectivity Accessories,43.15847870716114,3.2002733052351324,0.7783760478420751,2023-07-01,2023-10-14
FY23Q4,FY24W04,MK0W2ZM/A,Connectivity Accessories,45.90442582236448,3.23146917670039,0.7783706871014373,2023-07-01,2023-10-21
FY23Q4,FY24W05,MK0W2ZM/A,Connectivity Accessories,47.55580542871552,3.2369201674673658,0.7783706606714585,2023-07-01,2023-10-28
FY23Q4,FY24W06,MK0W2ZM/A,Connectivity Accessories,48.54892528494778,3.2378726428734383,0.7783706605411512,2023-07-01,2023-11-04
FY23Q4,FY24W07,MK0W2ZM/A,Connectivity Accessories,49.146175635533204,3.23803907305796,0.7783706605405087,2023-07-01,2023-11-11
FY23Q4,FY24W08,MK0W2ZM/A,Connectivity Accessories,49.505354821243685,3.23806815413044,0.7783706605405055,2023-07-01,2023-11-18
FY23Q4,FY24W09,MK0W2ZM/A,Connectivity Accessories,49.72136086849203,3.238073235593151,0.7783706605405055,2023-07-01,2023-11-25
FY23Q4,FY24W10,MK0W2ZM/A,Connectivity Accessories,49.8512643102952,3.2380741234993073,0.7783706605405055,2023-07-01,2023-12-02
FY23Q4,FY24W11,MK0W2ZM/A,Connectivity Accessories,49.9293866795866,3.238074278647025,0.7783706605405055,2023-07-01,2023-12-09
FY23Q4,FY24W02,MK1E3B/A,MacBook Pro,6.43257625409795,0.0,0.0,2023-07-01,2023-10-07
FY23Q4,FY24W03,MK1E3B/A,MacBook Pro,4.838297982165439,0.0,0.0,2023-07-01,2023-10-14
FY23Q4,FY24W04,MK1E3B/A,MacBook Pro,5.883166854857217,0.0,0.0,2023-07-01,2023-10-21
FY23Q4,FY24W05,MK1E3B/A,MacBook Pro,5.1983736287682625,0.0,0.0,2023-07-01,2023-10-28
FY23Q4,FY24W06,MK1E3B/A,MacBook Pro,5.647178043133901,0.0,0.0,2023-07-01,2023-11-04
FY23Q4,FY24W07,MK1E3B/A,MacBook Pro,5.353037571703598,0.0,0.0,2023-07-01,2023-11-11
FY23Q4,FY24W08,MK1E3B/A,MacBook Pro,5.545813342538051,0.0,0.0,2023-07-01,2023-11-18
FY23Q4,FY24W09,MK1E3B/A,MacBook Pro,5.419470654501586,0.0,0.0,2023-07-01,2023-11-25
FY23Q4,FY24W10,MK1E3B/A,MacBook Pro,5.502273979583281,0.0,0.0,2023-07-01,2023-12-02
FY23Q4,FY24W11,MK1E3B/A,MacBook Pro,5.4480057765622565,0.0,0.0,2023-07-01,2023-12-09
FY23Q4,FY24W02,MK1H3B/A,MacBook Pro,22.582397388084587,0.13103247059482678,0.0,2023-07-01,2023-10-07
FY23Q4,FY24W03,MK1H3B/A,MacBook Pro,25.304649922040486,0.13047104215277344,0.0,2023-07-01,2023-10-14
FY23Q4,FY24W04,MK1H3B/A,MacBook Pro,24.59329058777742,0.13047344767786287,0.0,2023-07-01,2023-10-21
FY23Q4,FY24W05,MK1H3B/A,MacBook Pro,24.77917786169166,0.13047343737102673,0.0,2023-07-01,2023-10-28
FY23Q4,FY24W06,MK1H3B/A,MacBook Pro,24.730603144331603,0.13047343741518794,0.0,2023-07-01,2023-11-04
FY23Q4,FY24W07,MK1H3B/A,MacBook Pro,24.743296337990994,0.13047343741499873,0.0,2023-07-01,2023-11-11
FY23Q4,FY24W08,MK1H3B/A,MacBook Pro,24.739979444470432,0.13047343741499953,0.0,2023-07-01,2023-11-18
FY23Q4,FY24W09,MK1H3B/A,MacBook Pro,24.74084619108456,0.13047343741499953,0.0,2023-07-01,2023-11-25
FY23Q4,FY24W10,MK1H3B/A,MacBook Pro,24.740619699131038,0.13047343741499953,0.0,2023-07-01,2023-12-02
FY23Q4,FY24W11,MK1H3B/A,MacBook Pro,24.740678884369462,0.13047343741499953,0.0,2023-07-01,2023-12-09
FY23Q4,FY24W02,MK2A3B/A,Mac Accessories & Display,85.41754982140569,5.557415593679403,2.7190355736816723,2023-07-01,2023-10-07
FY23Q4,FY24W03,MK2A3B/A,Mac Accessories & Display,80.94206733374719,9.209582398947065,4.427493348123454,2023-07-01,2023-10-14
FY23Q4,FY24W04,MK2A3B/A,Mac Accessories & Display,81.83556121050495,11.609676858081816,5.500972487308958,2023-07-01,2023-10-21
FY23Q4,FY24W05,MK2A3B/A,Mac Accessories & Display,81.65718238542742,13.186946933605421,6.17547406382171,2023-07-01,2023-10-28
FY23Q4,FY24W06,MK2A3B/A,Mac Accessories & Display,81.69279427495877,14.22348150901505,6.599285165603699,2023-07-01,2023-11-04
FY23Q4,FY24W07,MK2A3B/A,Mac Accessories & Display,81.68568464927623,14.904660935856677,6.865579354154446,2023-07-01,2023-11-11
FY23Q4,FY24W08,MK2A3B/A,Mac Accessories & Display,81.68710402853442,15.352311619741407,7.0329005841971135,2023-07-01,2023-11-18
FY23Q4,FY24W09,MK2A3B/A,Mac Accessories & Display,81.6868206609468,15.646494219635247,7.1380339112717905,2023-07-01,2023-11-25
FY23Q4,FY24W10,MK2A3B/A,Mac Accessories & Display,81.68687723299352,15.839822198784686,7.204092572560453,2023-07-01,2023-12-02
FY23Q4,FY24W11,MK2A3B/A,Mac Accessories & Display,81.686865938842,15.966871546827342,7.245599360680558,2023-07-01,2023-12-09
FY23Q4,FY24W02,MK2C3B/A,Mac Accessories & Display,33.011629019214794,6.715703080142998,1.0843566069150834,2023-07-01,2023-10-07
FY23Q4,FY24W03,MK2C3B/A,Mac Accessories & Display,43.56926408341749,9.898584277590459,1.2034326402695013,2023-07-01,2023-10-14
FY23Q4,FY24W04,MK2C3B/A,Mac Accessories & Display,52.13572858869038,11.407098367056259,1.21650869073943,2023-07-01,2023-10-21
FY23Q4,FY24W05,MK2C3B/A,Mac Accessories & Display,59.08655741293353,12.122052717203472,1.2179446060204102,2023-07-01,2023-10-28
FY23Q4,FY24W06,MK2C3B/A,Mac Accessories & Display,64.72645953523741,12.460902533962848,1.2181022876306866,2023-07-01,2023-11-04
FY23Q4,FY24W07,MK2C3B/A,Mac Accessories & Display,69.30267580432836,12.621499078755143,1.2181196030604677,2023-07-01,2023-11-11
FY23Q4,FY24W08,MK2C3B/A,Mac Accessories & Display,73.01581743114404,12.697613182772907,1.218121504513072,2023-07-01,2023-11-18
FY23Q4,FY24W09,MK2C3B/A,Mac Accessories & Display,76.0286603411078,12.733687164550782,1.2181217133165525,2023-07-01,2023-11-25
FY23Q4,FY24W10,MK2C3B/A,Mac Accessories & Display,78.47328091107602,12.750784287063146,1.2181217362458086,2023-07-01,2023-12-02
FY23Q4,FY24W11,MK2C3B/A,Mac Accessories & Display,80.45684590590132,12.758887401379793,1.21812173876373,2023-07-01,2023-12-09
FY23Q4,FY24W02,MK2D3Z/A,Mac Accessories & Display,89.32904367634615,10.281362462196006,5.413480807781312,2023-07-01,2023-10-07
FY23Q4,FY24W03,MK2D3Z/A,Mac Accessories & Display,86.37651334210051,9.957999697242808,3.053169758038468,2023-07-01,2023-10-14
FY23Q4,FY24W04,MK2D3Z/A,Mac Accessories & Display,88.99511382384864,9.812497309380214,5.3614823966045035,2023-07-01,2023-10-21
FY23Q4,FY24W05,MK2D3Z/A,Mac Accessories & Display,86.6726758785113,9.747026119842417,3.1040226275015232,2023-07-01,2023-10-28
FY23Q4,FY24W06,MK2D3Z/A,Mac Accessories & Display,88.73244713706616,9.71756628263657,5.311749832202999,2023-07-01,2023-11-04
FY23Q4,FY24W07,MK2D3Z/A,Mac Accessories & Display,86.90563508118908,9.704310344958914,3.1526595675221194,2023-07-01,2023-11-11
FY23Q4,FY24W08,MK2D3Z/A,Mac Accessories & Display,88.52583551540587,9.698345618050002,5.264184379605998,2023-07-01,2023-11-18
FY23Q4,FY24W09,MK2D3Z/A,Mac Accessories & Display,87.0888790213915,9.695661691196765,3.1991771379079097,2023-07-01,2023-11-25
FY23Q4,FY24W10,MK2D3Z/A,Mac Accessories & Display,88.36331638240122,9.694454014221183,5.218691606249452,2023-07-01,2023-12-02
FY23Q4,FY24W11,MK2D3Z/A,Mac Accessories & Display,87.23301731356862,9.693910600127914,3.2436676908432016,2023-07-01,2023-12-09
FY23Q4,FY24W02,MK2E3Z/A,Mac Accessories & Display,134.3096298642267,3.952624922556024,1.1561415046500254,2023-07-01,2023-10-07
FY23Q4,FY24W03,MK2E3Z/A,Mac Accessories & Display,129.6108763990873,5.154782908627977,1.998883466523464,2023-07-01,2023-10-14
FY23Q4,FY24W04,MK2E3Z/A,Mac Accessories & Display,133.7690351955998,4.680544002438346,1.1572565608089644,2023-07-01,2023-10-21
FY23Q4,FY24W05,MK2E3Z/A,Mac Accessories & Display,130.08927529644936,4.867626351638393,1.9977698857274397,2023-07-01,2023-10-28
FY23Q4,FY24W06,MK2E3Z/A,Mac Accessories & Display,133.34567640521712,4.7938242975989604,1.1583686681941683,2023-07-01,2023-11-04
FY23Q4,FY24W07,MK2E3Z/A,Mac Accessories & Display,130.4639263802679,4.822938445479449,1.9966592498035434,2023-07-01,2023-11-11
FY23Q4,FY24W08,MK2E3Z/A,Mac Accessories & Display,133.0141291743694,4.811453214914537,1.15947783460369,2023-07-01,2023-11-18
FY23Q4,FY24W09,MK2E3Z/A,Mac Accessories & Display,130.7573288847059,4.815984019720182,1.99555155096404,2023-07-01,2023-11-25
FY23Q4,FY24W10,MK2E3Z/A,Mac Accessories & Display,132.754482820544,4.814196664031427,1.1605840678149595,2023-07-01,2023-12-02
FY23Q4,FY24W11,MK2E3Z/A,Mac Accessories & Display,130.98710275519122,4.8149017573857344,1.9944467814417894,2023-07-01,2023-12-09
FY23Q4,FY24W02,MK2L3B/A,iPad Entry,19712.065148490547,2362.713529516006,1010.0295166921555,2023-07-01,2023-10-07
FY23Q4,FY24W03,MK2L3B/A,iPad Entry,18479.14656917707,2167.5015342359125,1010.0000186830562,2023-07-01,2023-10-14
FY23Q4,FY24W04,MK2L3B/A,iPad Entry,19342.80109044295,2035.3145362222435,1010.0294980209251,2023-07-01,2023-10-21
FY23Q4,FY24W05,MK2L3B/A,iPad Entry,18737.814561228402,1945.804655342257,1010.0000373424683,2023-07-01,2023-10-28
FY23Q4,FY24W06,MK2L3B/A,iPad Entry,19161.605199173075,1885.1934084303566,1010.0294793733237,2023-07-01,2023-11-04
FY23Q4,FY24W07,MK2L3B/A,iPad Entry,18864.741556535075,1844.1507524006715,1010.0000559782665,2023-07-01,2023-11-11
FY23Q4,FY24W08,MK2L3B/A,iPad Entry,19072.693347890614,1816.3588870325248,1010.0294607493214,2023-07-01,2023-11-18
FY23Q4,FY24W09,MK2L3B/A,iPad Entry,18927.023951855106,1797.5397399460753,1010.0000745904804,2023-07-01,2023-11-25
FY23Q4,FY24W10,MK2L3B/A,iPad Entry,19029.064779698085,1784.7964320619153,1010.0294421488884,2023-07-01,2023-12-02
FY23Q4,FY24W11,MK2L3B/A,iPad Entry,18957.585588939703,1776.167353651267,1010.00009317914,2023-07-01,2023-12-09
FY23Q4,FY24W02,MK1F3B/A,MacBook Pro,2.412144418263672,0.0,0.0,2023-07-01,2023-10-07
FY23Q4,FY24W03,MK1F3B/A,MacBook Pro,2.901564559639844,0.0,0.0,2023-07-01,2023-10-14
FY23Q4,FY24W04,MK1F3B/A,MacBook Pro,2.494097007699324,0.0,0.0,2023-07-01,2023-10-21
FY23Q4,FY24W05,MK1F3B/A,MacBook Pro,2.833334795129876,0.0,0.0,2023-07-01,2023-10-28
FY23Q4,FY24W06,MK1F3B/A,MacBook Pro,2.5509018115150837,0.0,0.0,2023-07-01,2023-11-04
FY23Q4,FY24W07,MK1F3B/A,MacBook Pro,2.7860418613241973,0.0,0.0,2023-07-01,2023-11-11
FY23Q4,FY24W08,MK1F3B/A,MacBook Pro,2.59027562213861,0.0,0.0,2023-07-01,2023-11-18
FY23Q4,FY24W09,MK1F3B/A,MacBook Pro,2.7532611298646663,0.0,0.0,2023-07-01,2023-11-25
FY23Q4,FY24W10,MK1F3B/A,MacBook Pro,2.6175672745848635,0.0,0.0,2023-07-01,2023-12-02
FY23Q4,FY24W11,MK1F3B/A,MacBook Pro,2.7305394192717647,0.0,0.0,2023-07-01,2023-12-09
FY23Q4,FY24W02,MK4E3B/A,iPad Entry,124.3936685834172,9.00027928324768,1.9781926196424968,2023-07-01,2023-10-07
FY23Q4,FY24W03,MK4E3B/A,iPad Entry,122.67525658441814,9.508752913246017,2.5075504968842153,2023-07-01,2023-10-14
FY23Q4,FY24W04,MK4E3B/A,iPad Entry,123.90890263665831,9.767226158402357,2.649204934078759,2023-07-01,2023-10-21
FY23Q4,FY24W05,MK4E3B/A,iPad Entry,123.02326951544276,9.89861629256107,2.6871111983275484,2023-07-01,2023-10-28
FY23Q4,FY24W06,MK4E3B/A,iPad Entry,123.65906454268716,9.965406057760182,2.6972547907045787,2023-07-01,2023-11-04
FY23Q4,FY24W07,MK4E3B/A,iPad Entry,123.2026280036902,9.999357410073774,2.6999691828598182,2023-07-01,2023-11-11
FY23Q4,FY24W08,MK4E3B/A,iPad Entry,123.53030328456565,10.01661595740487,2.700695545325754,2023-07-01,2023-11-18
FY23Q4,FY24W09,MK4E3B/A,iPad Entry,123.29506556689134,10.025389023444434,2.7008899175467693,2023-07-01,2023-11-25
FY23Q4,FY24W10,MK4E3B/A,iPad Entry,123.46394246132407,10.02984865068061,2.700941930917606,2023-07-01,2023-12-02
FY23Q4,FY24W11,MK4E3B/A,iPad Entry,123.3427059276797,10.03211562040316,2.700955849525582,2023-07-01,2023-12-09
FY23Q4,FY24W02,MK2P3B/A,iPad Entry,1239.8862998584916,156.86244868832244,54.53328979798095,2023-07-01,2023-10-07
FY23Q4,FY24W03,MK2P3B/A,iPad Entry,1237.0787235439802,150.68025812478962,53.66974393564413,2023-07-01,2023-10-14
FY23Q4,FY24W04,MK2P3B/A,iPad Entry,1237.4561233139352,147.24867077724025,53.16131939797302,2023-07-01,2023-10-21
FY23Q4,FY24W05,MK2P3B/A,iPad Entry,1237.4053925161202,145.3438780338196,52.861977438523894,2023-07-01,2023-10-28
FY23Q4,FY24W06,MK2P3B/A,iPad Entry,1237.4122118468454,144.2865727613838,52.68573573095941,2023-07-01,2023-11-04
FY23Q4,FY24W07,MK2P3B/A,iPad Entry,1237.4112951793861,143.69968768268856,52.58197099466114,2023-07-01,2023-11-11
FY23Q4,FY24W08,MK2P3B/A,iPad Entry,1237.4114183995766,143.3739216957266,52.520878074898604,2023-07-01,2023-11-18
FY23Q4,FY24W09,MK2P3B/A,iPad Entry,1237.4114018360833,143.19309672314898,52.48490877571027,2023-07-01,2023-11-25
FY23Q4,FY24W10,MK2P3B/A,iPad Entry,1237.4114040625798,143.0927250698262,52.46373135467475,2023-07-01,2023-12-02
FY23Q4,FY24W11,MK2P3B/A,iPad Entry,1237.4114037632899,143.03701114576393,52.45126285593177,2023-07-01,2023-12-09
FY23Q4,FY24W02,MKMX3B/A,Series 7,-1.6571649934630068,0.0,0.0,2023-07-01,2023-10-07
FY23Q4,FY24W03,MKMX3B/A,Series 7,0.999966410114173,0.0,0.0,2023-07-01,2023-10-14
FY23Q4,FY24W04,MKMX3B/A,Series 7,-1.657131404001798,0.0,0.0,2023-07-01,2023-10-21
FY23Q4,FY24W05,MKMX3B/A,Series 7,0.9999328210775769,0.0,0.0,2023-07-01,2023-10-28
FY23Q4,FY24W06,MKMX3B/A,Series 7,-1.6570978153898088,0.0,0.0,2023-07-01,2023-11-04
FY23Q4,FY24W07,MKMX3B/A,Series 7,0.9998992328901899,0.0,0.0,2023-07-01,2023-11-11
FY23Q4,FY24W08,MKMX3B/A,Series 7,-1.6570642276270187,0.0,0.0,2023-07-01,2023-11-18
FY23Q4,FY24W09,MKMX3B/A,Series 7,0.9998656455519908,0.0,0.0,2023-07-01,2023-11-25
FY23Q4,FY24W10,MKMX3B/A,Series 7,-1.6570306407134057,0.0,0.0,2023-07-01,2023-12-02
FY23Q4,FY24W11,MKMX3B/A,Series 7,0.9998320590629581,0.0,0.0,2023-07-01,2023-12-09
FY23Q4,FY24W02,MKJR3B/A,Series 7,2.2038154739441786,0.0,0.0,2023-07-01,2023-10-07
FY23Q4,FY24W03,MKJR3B/A,Series 7,2.86003464089748,0.0,0.0,2023-07-01,2023-10-14
FY23Q4,FY24W04,MKJR3B/A,Series 7,2.3191756051031907,0.0,0.0,2023-07-01,2023-10-21
FY23Q4,FY24W05,MKJR3B/A,Series 7,2.764954258534607,0.0,0.0,2023-07-01,2023-10-28
FY23Q4,FY24W06,MKJR3B/A,Series 7,2.3975413196654345,0.0,0.0,2023-07-01,2023-11-04
FY23Q4,FY24W07,MKJR3B/A,Series 7,2.7003648546404015,0.0,0.0,2023-07-01,2023-11-11
FY23Q4,FY24W08,MKJR3B/A,Series 7,2.4507762211617417,0.0,0.0,2023-07-01,2023-11-18
FY23Q4,FY24W09,MKJR3B/A,Series 7,2.6564883893619258,0.0,0.0,2023-07-01,2023-11-25
FY23Q4,FY24W10,MKJR3B/A,Series 7,2.48693941769676,0.0,0.0,2023-07-01,2023-12-02
FY23Q4,FY24W11,MKJR3B/A,Series 7,2.6266825065194928,0.0,0.0,2023-07-01,2023-12-09
FY23Q4,FY23W44,MKHV3B/A,Series 7,2.0088452134531236,0.0,0.0,2023-07-01,2023-10-07
FY23Q4,FY23W45,MKHV3B/A,Series 7,1.7364402208050342,0.0,0.0,2023-07-01,2023-10-14
FY23Q4,FY23W46,MKHV3B/A,Series 7,1.8099941010535363,0.0,0.0,2023-07-01,2023-10-21
FY23Q4,FY23W47,MKHV3B/A,Series 7,1.7901333296079842,0.0,0.0,2023-07-01,2023-10-28
FY23Q4,FY23W48,MKHV3B/A,Series 7,1.7954960683388275,0.0,0.0,2023-07-01,2023-11-04
FY23Q4,FY23W49,MKHV3B/A,Series 7,1.794048039657055,0.0,0.0,2023-07-01,2023-11-11
FY23Q4,FY23W50,MKHV3B/A,Series 7,1.7944390314932182,0.0,0.0,2023-07-01,2023-11-18
FY23Q4,FY23W51,MKHV3B/A,Series 7,1.7943334571921905,0.0,0.0,2023-07-01,2023-11-25
FY23Q4,FY23W52,MKHV3B/A,Series 7,1.7943619640099975,0.0,0.0,2023-07-01,2023-12-02
FY23Q4,FY24W01,MKHV3B/A,Series 7,1.7943542666948975,0.0,0.0,2023-07-01,2023-12-09
FY23Q4,FY24W02,MKGR3B/A,MacBook Pro,42.95885288807095,0.0,0.0,2023-07-01,2023-10-07
FY23Q4,FY24W03,MKGR3B/A,MacBook Pro,42.95994933512787,0.0,0.0,2023-07-01,2023-10-14
FY23Q4,FY24W04,MKGR3B/A,MacBook Pro,42.959920118104066,0.0,0.0,2023-07-01,2023-10-21
FY23Q4,FY24W05,MKGR3B/A,MacBook Pro,42.959920896650075,0.0,0.0,2023-07-01,2023-10-28
FY23Q4,FY24W06,MKGR3B/A,MacBook Pro,42.95992087590416,0.0,0.0,2023-07-01,2023-11-04
FY23Q4,FY24W07,MKGR3B/A,MacBook Pro,42.95992087645698,0.0,0.0,2023-07-01,2023-11-11
FY23Q4,FY24W08,MKGR3B/A,MacBook Pro,42.95992087644225,0.0,0.0,2023-07-01,2023-11-18
FY23Q4,FY24W09,MKGR3B/A,MacBook Pro,42.95992087644264,0.0,0.0,2023-07-01,2023-11-25
FY23Q4,FY24W10,MKGR3B/A,MacBook Pro,42.95992087644263,0.0,0.0,2023-07-01,2023-12-02
FY23Q4,FY24W11,MKGR3B/A,MacBook Pro,42.95992087644263,0.0,0.0,2023-07-01,2023-12-09
FY23Q4,FY24W02,MK473B/A,iPad Entry,768.1948435858285,34.780489149201905,21.627016158630376,2023-07-01,2023-10-07
FY23Q4,FY24W03,MK473B/A,iPad Entry,741.7636372413683,31.478486634089,19.25746050945986,2023-07-01,2023-10-14
FY23Q4,FY24W04,MK473B/A,iPad Entry,749.7756783219372,30.151981832558956,18.376429878553818,2023-07-01,2023-10-21
FY23Q4,FY24W05,MK473B/A,iPad Entry,747.3470036167369,29.61908854116118,18.048851594892735,2023-07-01,2023-10-28
FY23Q4,FY24W06,MK473B/A,iPad Entry,748.0832031399751,29.405010718231924,17.927053863733278,2023-07-01,2023-11-04
FY23Q4,FY24W07,MK473B/A,iPad Entry,747.8600403850554,29.319009796452782,17.881767933451833,2023-07-01,2023-11-11
FY23Q4,FY24W08,MK473B/A,iPad Entry,747.9276872845865,29.284460871927767,17.86493005427352,2023-07-01,2023-11-18
FY23Q4,FY24W09,MK473B/A,iPad Entry,747.9071816091756,29.27058162318087,17.85866951875042,2023-07-01,2023-11-25
FY23Q4,FY24W10,MK473B/A,iPad Entry,747.9133974553854,29.26500594901947,17.85634177280208,2023-07-01,2023-12-02
FY23Q4,FY24W11,MK473B/A,iPad Entry,747.9115132577996,29.26276604807663,17.855476287544462,2023-07-01,2023-12-09
FY23Q4,FY24W02,MKGT3B/A,MacBook Pro,2.297780750046879,0.0,0.0,2023-07-01,2023-10-07
FY23Q4,FY24W03,MKGT3B/A,MacBook Pro,2.808324190777201,0.0,0.0,2023-07-01,2023-10-14
FY23Q4,FY24W04,MKGT3B/A,MacBook Pro,2.437137264628201,0.0,0.0,2023-07-01,2023-10-21
FY23Q4,FY24W05,MKGT3B/A,MacBook Pro,2.707006041997767,0.0,0.0,2023-07-01,2023-10-28
FY23Q4,FY24W06,MKGT3B/A,MacBook Pro,2.510799893913474,0.0,0.0,2023-07-01,2023-11-04
FY23Q4,FY24W07,MKGT3B/A,MacBook Pro,2.653450158687738,0.0,0.0,2023-07-01,2023-11-11
FY23Q4,FY24W08,MKGT3B/A,MacBook Pro,2.549737312587597,0.0,0.0,2023-07-01,2023-11-18
FY23Q4,FY24W09,MKGT3B/A,MacBook Pro,2.625140989287481,0.0,0.0,2023-07-01,2023-11-25
